x1,x2,label
-0.82533747,-0.28718215,2
-0.2044512,-0.6754408,2
-0.26847476,0.42477062,1
-0.37534997,0.66286755,0
-0.2556218,-0.70802134,2
-0.08355426,-0.1939816,1
-0.13192315,0.20436133,2
0.7429802,-0.27944416,1
-0.42139995,-0.33048508,0
0.7451312,-0.049093645,1
-0.17861636,-0.42766175,0
0.28826886,-0.61330914,2
0.72418064,-0.42531556,1
-0.74820375,-0.42979467,2
0.10786801,0.061410833,0
0.17122453,0.04929121,0
0.19159454,0.0151448995,0
0.05683259,0.30200636,2
-0.36281413,0.22972926,1
0.5550776,0.41270596,1
-0.6018303,0.43356785,0
0.026387325,-0.021494757,1
0.076399036,-0.96394414,1
-0.42240897,-0.22474943,0
0.01974986,-0.018450022,1
0.32771504,-0.504507,2
0.12445108,-0.34670907,0
0.5109764,-0.11393003,2
0.16209751,0.8301684,0
0.2093458,-0.14778906,0
-0.15229833,-0.16182686,1
-0.38155323,-0.9167618,1
0.20470712,-0.052011296,0
-0.059682563,-0.6871025,2
0.16839379,-0.9349056,1
-0.35891393,0.049872577,1
-0.08812505,0.122803286,2
-0.119348355,0.09597843,2
-0.4570512,-0.33650726,0
-0.04957914,0.20015721,2
-0.09297925,-0.0046025086,2
0.699287,0.1269151,1
-0.18014772,-0.19197485,1
-0.11556748,0.042467162,2
-0.20127735,0.77302456,0
0.04252761,0.06785442,0
0.007577266,0.03112292,0
-0.020497365,-0.4139072,0
0.80371153,0.04193483,1
-0.11635031,0.17866863,2
-0.32003957,-0.02867176,1
0.109283,0.5569472,1
-0.19503315,0.7591305,0
-0.6960331,0.706814,2
-0.3443561,0.22694246,1
-0.04590024,-0.45514888,0
0.100094125,0.09664816,0
-0.10945295,0.20254879,2
0.01744322,-0.017943967,1
0.046657994,0.07471642,0
-0.3224765,0.3029261,1
0.70525014,-0.44109684,1
0.32359025,-0.47721055,2
0.25402614,-0.010767395,0
-0.5897779,0.13755074,0
0.030010484,-0.03223738,1
-0.3962718,-0.40772402,0
0.71194035,0.1733153,1
0.5034205,-0.20228747,2
0.23640901,0.82463986,0
0.456589,0.12147724,2
0.04980855,0.8162996,0
-0.029753745,-0.004064162,2
0.6004377,-0.64042497,1
0.13691983,0.034260508,0
-0.08116367,-0.43595245,0
-0.020029487,-0.17301868,1
-0.18815301,-0.44862852,0
0.22660702,0.8522704,0
0.5172197,-0.2263116,2
0.02778964,-0.079359114,1
-0.2861964,-0.087588154,1
0.17454912,0.014796907,0
0.017882925,-0.09237911,1
-0.08703483,-0.69527435,2
-0.72657305,-0.4350186,2
-0.0643231,-0.9618155,1
0.1063412,-0.6733361,2
-0.09709542,-0.00057047687,2
-0.13441697,0.07749324,2
0.1052551,0.5465131,1
0.49043176,0.45746675,1
0.17690146,-0.00988046,0
0.012312117,-0.07710122,1
-0.57395816,-0.16997744,0
-0.15795454,0.10593711,2
0.5249787,-0.08320552,2
0.2894482,-0.60166425,2
-0.40602982,-0.67392373,2
-0.30797595,-0.3674934,0
0.06029533,-0.96608824,1
0.021293472,-0.052934825,1
-0.046056625,0.26428518,2
-0.3181752,-0.42827863,0
0.030246012,-0.098566875,1
0.01318891,-0.10528323,1
-0.9029455,0.21386826,2
0.041926134,-0.11576486,1
0.770541,0.54351443,0
0.16106477,0.018833613,0
-0.039085582,0.55016494,1
0.9276102,0.26949874,0
0.022229057,-0.47094715,0
0.1012097,0.8387606,0
0.9055651,0.4218422,0
0.45669505,-0.78120583,1
0.0031796074,0.029861225,0
-0.88921356,-0.054642852,2
-0.10281039,-0.41075227,0
-0.33150235,-0.3895513,0
-0.19417873,-0.7334913,2
-0.2838135,-0.68096024,2
-0.36599362,0.1442464,1
0.15604086,0.5654512,1
-0.067632735,-0.9274672,1
0.49727514,-0.01487261,2
-0.19609943,0.7629906,0
0.2465883,-0.5869416,2
0.5327972,-0.078427516,2
0.0427754,-0.40012243,0
-0.115579784,-0.41773897,0
0.05015362,-0.14258781,1
0.055562768,0.047460012,0
-0.021820288,0.53609264,1
-0.29442444,-0.645757,2
-0.6201501,0.042747043,0
-0.23573127,0.36848646,1
-0.013447854,0.55939794,1
0.054543298,0.56393504,1
0.25353673,-0.20225084,0
0.1932874,-0.27034193,0
-0.28890735,0.26552653,1
-0.5501609,0.34737483,0
-0.07214717,0.22494966,2
-0.10367543,0.5233636,1
-0.09693494,0.13124724,2
-0.5149411,-0.17399779,0
-0.7629936,0.5808985,2
0.7628325,-0.29757482,1
0.48750502,0.39050582,1
-0.047091182,-0.17080449,1
-0.53418547,0.42025036,0
-0.09075273,0.031597503,2
-0.026702877,-0.011385994,2
0.55963665,0.3492244,1
0.41253248,0.4862085,1
0.2200254,-0.09393739,0
-0.11349934,0.05024637,2
0.16706365,-0.5966726,2
0.12420315,0.26237765,2
-0.21658951,0.7334536,0
0.012021454,-0.12756294,1
0.49649426,-0.7336806,1
-0.035309464,-0.11061733,1
-0.014278896,-0.10109872,1
-0.70844203,-0.46578524,2
0.109364405,0.31170106,2
-0.35245618,0.07972876,1
0.13996352,0.2836657,2
-0.29696766,0.27891037,1
0.52682084,-0.05349142,2
0.208942,-0.27244797,0
0.04691579,-0.094053134,1
0.41528517,-0.4227342,2
-0.46173555,-0.31252313,0
-0.21708675,0.42302513,1
-0.19078724,-0.6773471,2
-0.59445405,-0.01292747,0
-0.08086134,0.5516628,1
0.10757462,-0.3970983,0
0.038183898,-0.039661683,1
0.4411759,0.17187482,2
0.08239448,0.069989376,0
-0.023921,-0.0073510306,2
-0.08560665,-0.70150256,2
0.19933741,-0.24817564,0
-0.04636289,-0.7172218,2
0.03926352,0.8399236,0
-0.89356697,0.3452847,2
-0.33247706,-0.11360801,1
-0.80227697,-0.19580595,2
0.19485141,0.3102535,2
0.7026757,-0.5345363,1
-0.5752022,0.36396235,0
-0.58792484,0.43226135,0
-0.48454705,0.6236843,0
0.6913205,-0.42938203,1
-0.32876462,-0.10572245,1
0.7299328,-0.47130796,1
-0.067923136,0.012529328,2
-0.028083878,-0.43151954,0
-0.55151445,-0.120685376,0
0.74657387,0.05702756,1
0.7765305,0.019558284,1
0.03959894,0.057807773,0
0.7639588,-0.1963535,1
-0.2066533,-0.09919908,1
-0.23115043,0.457426,1
0.0141295325,0.054246087,0
0.35060567,0.4888764,1
-0.5933404,0.26943836,0
-0.15600574,0.08185508,2
0.44314286,0.78092575,0
-0.11147449,0.7778385,0
0.23235637,-0.20416358,0
0.3885023,0.112289324,2
0.72684556,0.14790644,1
0.5928576,0.68761665,0
-0.6025949,0.0030423987,0
-0.017525028,-0.17731424,1
0.12325682,0.27054286,2
0.74278605,0.066374615,1
-0.09444095,-0.1305903,1
-0.026316166,0.5088294,1
-0.09358838,0.01686094,2
0.2243819,0.53221107,1
-0.54169494,-0.18548833,0
-0.49601412,-0.24799342,0
0.56116116,0.76151943,0
-0.72132087,0.6882581,2
0.26404583,0.83407784,0
-0.8708338,0.48131436,2
-8.393128e-05,0.5695696,1
0.056025367,-0.66631746,2
0.22356582,-0.5864595,2
-0.09935886,0.5445635,1
0.10501513,0.05831523,0
0.099635385,-0.65209174,2
-0.28245732,0.7589531,0
-0.15414591,0.10442383,2
0.23531337,0.5721159,1
0.1811688,-0.25562295,0
-0.23554654,0.5108762,1
0.23284884,-0.01338507,0
-0.24869455,-0.44239676,0
-0.32931033,-0.068387404,1
-0.36233637,0.13127929,1
0.08217624,0.07478466,0
0.015429549,0.5783728,1
-0.038992435,-0.4085539,0
0.21816278,0.004918753,0
-0.100955695,0.053197548,2
-0.29332873,-0.09162991,1
0.039312422,-0.06976642,1
-0.30609784,0.6953697,0
0.5418785,0.7334514,0
-0.22960666,0.77448964,0
-0.070268005,-0.433785,0
-0.24654275,-0.48553622,0
-0.11277319,-0.47220585,0
0.47449833,-0.030467406,2
-0.05960342,-0.38277462,0
-0.91457456,0.065498054,2
-0.053413276,-0.18462086,1
-0.1256318,-0.19293162,1
-0.05990407,-0.20149401,1
-0.2222772,-0.15896896,1
0.20861247,-0.91649765,1
0.07283169,0.294429,2
0.5445558,0.755044,0
0.13120015,0.032373223,0
0.7715523,0.119689636,1
-0.1478655,0.07797856,2
-0.09692259,0.48796493,1
0.0038716358,0.25622702,2
0.12025509,-0.34606797,0
-0.014045322,-0.01949058,2
-0.8556047,0.2723256,2
0.0046401834,0.028655771,0
0.477646,-0.15283345,2
-0.96015924,0.13036503,2
0.039784525,-0.02511207,1
-0.87577045,0.14618835,2
-0.3013817,0.29455912,1
-0.35407698,0.3365271,1
0.1823893,0.01703578,0
0.011345087,-0.13365349,1
0.17856078,0.05942088,0
-0.17924565,-0.38029507,0
0.15205242,0.07640648,0
-0.34217727,0.15914896,1
-0.3047069,-0.34522098,0
0.011244962,0.04154822,0
0.05757899,0.06533621,0
-0.31577894,-0.06461688,1
0.72664124,0.14383797,1
-0.52601093,0.47046047,0
0.6406771,0.6376324,0
0.1809929,-0.21662146,0
0.4557596,0.049672123,2
-0.55594224,0.4148966,0
-0.08065615,0.037834536,2
-0.057554133,-0.032438353,2
0.25063765,-0.057983335,0
0.36047873,-0.534436,2
0.32742405,-0.4963227,2
0.368207,0.24531391,2
-0.8827383,-0.04498729,2
-0.093722545,-0.19484746,1
0.030272512,-0.027711768,1
0.41950917,0.17213976,2
0.13812782,0.056268755,0
0.67406344,0.2973542,1
0.08946327,0.34701157,2
0.21004935,0.3314379,2
0.4406335,0.02669557,2
-0.106066786,0.03631753,2
0.3758949,0.18149468,2
0.09875178,0.09077473,0
-0.8624,0.35056907,2
-0.16122316,0.8160584,0
0.6333389,-0.49006498,1
-0.85586447,0.3636835,2
-0.90142417,0.4068583,2
0.38341397,-0.813027,1
0.099398814,0.85913396,0
-0.41248277,-0.3304548,0
-0.10334936,0.19332868,2
0.05702545,-0.42663622,0
-0.34564412,-0.6585476,2
0.7046049,0.24119835,1
-0.6104577,0.013664137,0
0.7603253,0.5694825,0
-0.557989,-0.5896496,2
0.21283177,0.06034456,0
0.46545333,-0.78883153,1
0.39804164,0.10402985,2
0.03071876,-0.018840212,1
0.32354265,-0.5587293,2
0.41531074,0.8353926,0
0.4487324,-0.3275381,2
0.16982806,0.033872966,0
-0.48804826,-0.28578544,0
0.09200225,-0.95654666,1
0.109134555,0.8054529,0
0.24100506,-0.64407367,2
0.8370909,0.4678473,0
-0.39474624,-0.34994385,0
-0.24646597,0.3319114,1
0.067150526,0.6079141,1
0.20564075,-0.17844908,0
0.51870185,0.76820695,0
0.73028624,-0.11788496,1
0.47907856,0.69952106,0
0.5779294,0.7577051,0
0.3047225,0.54066086,1
-0.76356095,0.64573574,2
0.11324159,0.29427892,2
0.28680047,-0.86669225,1
0.40409186,-0.4348139,2
-0.027461924,-0.014448792,2
0.009281798,-0.099668846,1
-0.2674371,-0.1179499,1
-0.8118353,-0.3287583,2
0.15786183,0.05796704,0
0.23415557,0.2946699,2
-0.2582265,0.38967282,1
-0.3932848,-0.6582236,2
-0.32286668,0.23340608,1
-0.17390734,-0.14779837,1
-0.12650774,0.19713312,2
0.73873866,-0.00032050454,1
0.13256806,-0.3426142,0
-0.06437255,0.26764277,2
0.27898866,0.82180285,0
-0.2814405,-0.11035367,1
0.068905346,-0.3445284,0
0.299552,0.2565454,2
0.5034845,-0.0043744855,2
0.93235964,0.30177194,0
0.7597912,-0.37624902,1
0.22910891,0.29100397,2
-0.21317494,-0.45061868,0
0.33632764,0.53109103,1
0.20848167,-0.026902173,0
0.46827397,-0.04540862,2
-0.5628561,-0.21240884,0
0.22662051,0.016593788,0
0.16450624,-0.3262354,0
-0.53328204,-0.23205037,0
-0.76824623,-0.3772094,2
-0.060467485,0.16760413,2
-0.01740936,-0.004643617,2
0.27585742,0.8144088,0
0.03997925,-0.40544108,0
0.64940566,-0.65296835,1
0.2514282,0.559737,1
-0.56323713,0.37864053,0
-0.21935003,-0.14738102,1
0.37074864,0.16889712,2
-0.5132529,0.46369046,0
0.0014354408,0.0068584005,0
-0.7850012,-0.37009153,2
-0.09830151,-0.1789865,1
-0.036545344,0.2303523,2
0.06582704,-0.41016677,0
-0.5559535,0.3751198,0
-0.16679268,0.79346985,0
0.035899572,-0.0815358,1
0.19045095,0.058384556,0
0.26912037,-0.08845135,0
0.22586109,-0.049544424,0
-0.36293787,-0.6342267,2
-0.8426167,-0.18111607,2
0.067839585,0.06806064,0
0.09831489,0.5793042,1
0.47569263,-0.3132507,2
0.24149299,0.5564645,1
-0.6672043,0.11282596,0
0.6560377,-0.5574011,1
-0.39424163,-0.6750972,2
-0.8532212,-0.13518284,2
0.43999654,-0.38943833,2
-0.38576657,0.10346028,1
-0.36674958,0.05166199,1
0.07116447,0.07598212,0
-0.08662136,0.008994513,2
-0.5955662,-0.069430076,0
0.75425935,0.061429955,1
-0.32221314,-0.026770597,1
-0.64053017,0.052063845,0
-0.62591594,0.3149773,0
0.22376095,-0.033306856,0
0.56185436,0.41364443,1
0.0065115304,-0.0076026493,1
0.10645763,0.56258875,1
-0.42038527,0.6531909,0
0.69922847,0.21224266,1
-0.7839964,-0.2626637,2
-0.15505125,0.16747308,2
-0.5419583,-0.58136046,2
-0.15398236,-0.43819708,0
0.012245946,-0.6515366,2
0.03059761,-0.087921046,1
-0.24416752,-0.11819612,1
-0.9140133,0.13496311,2
0.13167979,0.5654505,1
-0.07734356,-0.1922311,1
0.2070952,-0.046320602,0
0.001663833,0.011896222,0
-0.9413637,0.24598934,2
0.0027015647,-0.4224138,0
0.6009354,0.33640563,1
0.7796439,0.01455741,1
0.20946787,-0.60436916,2
0.029712725,0.31793392,2
-0.6337874,0.06996654,0
-0.24664931,-0.12885232,1
0.38585332,0.51140755,1
-0.2592552,-0.43861905,0
-0.54987264,-0.23401491,0
-0.16782951,-0.6926707,2
0.07027709,-0.6307315,2
0.18325274,0.3149283,2
0.3161465,-0.5606501,2
-0.3675317,-0.3657621,0
-0.4241625,-0.67096555,2
-0.5209836,-0.23992234,0
-0.17010525,-0.70550835,2
0.06363969,-0.07333373,1
0.17798223,-0.93108946,1
-0.23817617,0.3799712,1
0.17534435,0.5576679,1
0.45177403,-0.3896508,2
0.7984498,0.54188126,0
0.014917736,-0.010104956,1
-0.9080382,-0.03977472,2
0.13128702,-0.33344328,0
-0.46160042,0.5742004,0
0.7729293,-0.13589492,1
0.27271074,0.54408944,1
0.22251551,-0.13304967,0
-0.32433558,-0.70031285,2
0.34141907,-0.54444706,2
-0.27056906,-0.69170743,2
0.27139613,0.2707895,2
0.024929529,-0.014872897,1
0.37231374,0.16786872,2
0.6569424,0.7136304,0
-0.5615215,0.81655174,2
0.090981565,0.81475574,0
-0.20702717,-0.68616515,2
0.15375152,0.28670025,2
-0.12553087,-0.4388559,0
-0.09429931,-0.45274624,0
0.024507428,0.3434711,2
-0.07420673,-0.6846791,2
0.14355756,-0.35333127,0
0.5068281,-0.73389125,1
0.631343,-0.54315424,1
0.101972304,0.29095647,2
-0.11574018,0.49310553,1
-0.2144577,0.77674377,0
0.39539954,0.18943985,2
-0.34858847,0.67168957,0
0.49438873,-0.14606856,2
-0.20408244,-0.14995855,1
0.5452889,0.6777415,0
-0.06405906,0.00080112315,2
-0.30250266,0.2773605,1
0.14588165,0.32951197,2
0.0061452487,0.28722155,2
-0.8549702,-0.08163633,2
-0.042168666,-0.16796057,1
-0.47196928,-0.26757693,0
-0.10407549,0.0024405282,2
-0.15150486,-0.20543009,1
0.6884575,-0.33757606,1
0.75664467,0.11783917,1
-0.18711962,-0.22062308,1
0.40791807,0.10582474,2
0.47870025,-0.22165598,2
-0.33588013,0.071198255,1
-0.0045569683,0.5255058,1
-0.8940975,0.037769623,2
-0.024277143,-0.6862574,2
-0.108407155,0.16111882,2
0.4033628,0.11854021,2
0.6375728,0.22966914,1
-0.19390647,-0.21061842,1
-0.06779561,-0.4301253,0
0.72324616,0.080638885,1
0.22955252,-0.059892774,0
0.11975276,0.32605132,2
0.07885868,0.075406276,0
-0.06622491,0.26615906,2
0.142819,0.078898355,0
0.22791429,-0.17653672,0
0.18360922,-0.17297068,0
0.3252442,-0.48454723,2
-0.05439755,-0.96343046,1
-0.2268545,-0.17789653,1
-0.3983772,0.6292379,0
-0.07402149,-0.19246252,1
0.30164883,0.29141146,2
-0.383784,0.076792344,1
0.113507695,0.31341204,2
0.93412614,0.33086482,0
0.005257476,0.83982337,0
0.0137070855,-0.14851797,1
-0.13957235,-0.17163445,1
0.7413361,-0.059795495,1
0.2816518,0.28459224,2
-0.15597679,-0.43430164,0
-0.30368936,-0.058694318,1
-0.326895,0.28765202,1
0.15054569,0.045103967,0
0.007722887,-0.9118792,1
0.2306363,0.27558312,2
-0.49694055,0.4607571,0
-0.7331685,-0.42779475,2
0.6326217,-0.60141236,1
0.23720606,-0.022152787,0
-0.8898604,0.22521491,2
0.03275569,-0.08499795,1
-0.8125543,-0.31332344,2
0.0454823,0.08917057,0
0.21722072,-0.22855832,0
0.009913641,-0.0207793,1
-0.3198342,-0.67478645,2
-0.10728312,0.76023525,0
-0.33948416,0.057650127,1
0.24192382,-0.09864235,0
-0.19412033,0.40758523,1
-0.70689446,-0.44412768,2
0.19514798,0.004293119,0
0.76401067,0.13459483,1
-0.6085858,-0.5816537,2
0.6327308,0.37544486,1
0.16984405,-0.057080463,0
-0.91704184,0.104023874,2
0.22947004,-0.25134647,0
0.022660892,-0.09647339,1
-0.098373115,0.5345674,1
-0.5158596,0.542691,0
-0.27466255,-0.70407903,2
-0.63732606,0.18148632,0
-0.2113953,-0.4314783,0
-0.13312921,0.036861338,2
0.11381473,0.86441123,0
-0.11196433,0.43941328,1
-0.84891105,0.43297732,2
-0.4239498,-0.3496731,0
-0.01873198,-0.007064993,2
-0.026405456,-0.7082166,2
-0.5369341,0.5131945,0
0.36871395,0.19136353,2
0.1515998,-0.6193539,2
0.52018267,-0.2245165,2
0.03687658,0.28995672,2
0.38858306,-0.8227632,1
-0.1840067,0.76908493,0
-0.0779505,0.09139236,2
-0.3574493,0.2674779,1
0.24398045,-0.040059194,0
-0.068608865,0.82698876,0
-0.026525533,-0.12125673,1
-0.40035185,-0.59929687,2
-0.6158582,-0.11567012,0
0.25017342,-0.24096356,0
0.23849079,-0.14339088,0
0.74830896,-0.23313239,1
-0.089839295,0.26549187,2
-0.6363957,0.15774943,0
-0.14366898,-0.15754078,1
0.1980699,0.81511897,0
0.2685794,-0.56393355,2
0.4815388,-0.33846256,2
0.24115342,0.25414643,2
0.5843799,0.4027257,1
-0.018847356,-0.0132225845,2
0.8181618,0.5339431,0
-0.15312774,-0.4182984,0
-0.6151461,0.055197764,0
-0.32972452,0.34118584,1
0.7785073,-0.020562572,1
0.506463,0.10639379,2
-0.15061802,-0.19227445,1
-0.74988145,0.6555043,2
0.35412097,-0.42416114,2
-0.44417322,-0.32018507,0
-0.14474654,0.15243612,2
0.23107865,0.57923144,1
0.25751883,-0.054695565,0
-0.39069,0.07270496,1
0.10328663,0.33792078,2
0.79733074,-0.17268214,1
0.1723013,-0.30849773,0
0.041136414,-0.06280177,1
0.20712465,-0.021214126,0
-0.5841869,-0.1877427,0
-0.08789872,0.019749418,2
-0.09176396,0.037416674,2
-0.11140651,0.48589027,1
-0.02213158,-0.13331053,1
-0.7206244,-0.506608,2
-0.07802404,0.002904366,2
0.020545315,0.05322967,0
0.4762545,0.08329423,2
-0.2010143,0.7865314,0
-0.13377279,0.14214782,2
-0.5604392,-0.035486348,0
-0.909168,0.25385758,2
0.21942867,-0.06631062,0
0.50753474,0.044815443,2
0.6729221,0.26087958,1
-0.12109014,0.13206951,2
-0.30062905,0.33545163,1
-0.12405504,-0.19868574,1
0.028715363,-0.06501173,1
-0.74298775,-0.41256994,2
0.032324295,-0.018079879,1
0.53724986,0.7094128,0
0.029738994,-0.043934252,1
-0.3974005,0.5855963,0
-0.079142176,-0.41698036,0
0.026370667,0.0638367,0
-0.007668193,0.24913126,2
0.5094115,-0.16522172,2
-0.7344572,-0.4073126,2
0.264885,0.3082241,2
-0.93399155,0.23850854,2
0.40616602,-0.4162527,2
-0.08810854,0.026792523,2
0.49604753,0.79956657,0
-0.60932106,-0.117888965,0
0.5177903,-0.04235207,2
-0.08146007,-0.17848587,1
-0.06699983,-0.0030023155,2
0.021261638,-0.023958167,1
-0.22804102,0.45114642,1
-0.09443764,0.56879,1
-0.11126066,0.06749012,2
-0.041282438,-0.015350513,2
-0.36415967,0.15403003,1
0.250514,-0.12344897,0
-0.24785885,0.39398488,1
-0.19288667,0.46509194,1
0.07605095,0.27184469,2
-0.8382226,-0.03214666,2
-0.35777682,-0.62910396,2
-0.488988,-0.25944605,0
0.0036599685,0.8348268,0
0.8188751,0.5066964,0
-0.57527876,-0.1580565,0
0.41078714,0.18724938,2
-0.16811422,0.7850031,0
-0.11792348,0.06802279,2
-0.89400905,0.41583186,2
-0.15374766,-0.70310605,2
-0.11155212,-0.4260797,0
-0.3284355,-0.38821515,0
0.042389557,0.063171946,0
0.45868218,-0.14640726,2
-0.6156212,0.20749748,0
-0.32267788,-0.4109851,0
-0.37114546,0.31606185,1
-0.115346044,0.17333767,2
-0.07485821,0.48879552,1
-0.484208,0.44058523,0
-0.69562227,-0.42813474,2
-0.19086628,0.503581,1
-0.38888502,0.16749874,1
0.46276838,0.4587977,1
-0.60319793,-0.18397626,0
0.5340763,-0.08960891,2
-0.08646783,0.5000872,1
-0.92279124,0.18897334,2
-0.08398051,-0.47511747,0
0.35379303,-0.85783494,1
0.010753055,-0.11260083,1
0.45369086,-0.33431795,2
0.03710825,-0.07989048,1
0.07699238,-0.43162534,0
0.6835018,0.21896136,1
0.43597704,0.081031546,2
0.009332764,0.85680604,0
-0.25406632,-0.9506181,1
0.16421185,0.025409894,0
0.03528893,0.047356773,0
-0.6077753,-0.068395674,0
-0.44243726,-0.29276597,0
-0.33880287,-0.7112118,2
0.0008442438,0.04904178,0
0.62446886,-0.62553126,1
0.008791345,-0.006629827,1
0.07035893,0.85597205,0
0.014461632,-0.0089688385,1
0.020073378,0.043654032,0
-0.54918057,0.4651851,0
0.18021928,0.34630287,2
0.13793068,-0.63791114,2
-0.09984682,0.22509515,2
-0.013967002,-0.15854514,1
-0.6324197,0.01641315,0
-0.3348064,-0.048759528,1
-0.10060211,0.07772079,2
0.44040272,-0.4113093,2
-0.35446396,0.25462142,1
0.005237975,0.024470707,0
-0.88016903,0.39798582,2
0.21815765,-0.021547824,0
-0.6962266,-0.43096727,2
0.23523003,-0.14489795,0
-0.12990272,0.088451415,2
-0.19661233,0.438412,1
-0.204545,-0.116176404,1
0.26755258,0.52987635,1
0.9801375,0.19831915,0
-0.11828679,0.07514981,2
0.03982925,-0.35915968,0
-0.28170577,0.36042917,1
-0.29926324,-0.94787425,1
